,file path,Instrument,Dastgah,Sample rates,Audios,Chroma stft,Spectral bandwidth,Spectral rolloff,Mel Spectogram,rms,Zero crossing rate,Chroma Cens_0,Chroma Cens_1,Chroma Cens_2,Chroma Cens_3,Chroma Cens_4,Chroma Cens_5,Chroma Cens_6,Chroma Cens_7,Chroma Cens_8,Chroma Cens_9,Chroma Cens_10,Chroma Cens_11,Chroma Cens_12,Chroma Cens_13,Chroma Cens_14,Chroma Cens_15,Chroma Cens_16,Chroma Cens_17,Chroma Cens_18,Chroma Cens_19,Chroma CQT_0,Chroma CQT_1,Chroma CQT_2,Chroma CQT_3,Chroma CQT_4,Chroma CQT_5,Chroma CQT_6,Chroma CQT_7,Chroma CQT_8,Chroma CQT_9,Chroma CQT_10,Chroma CQT_11,Chroma CQT_12,Chroma CQT_13,Chroma CQT_14,Chroma CQT_15,Chroma CQT_16,Chroma CQT_17,Chroma CQT_18,Chroma CQT_19,Tonnetz_0,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23
440,/content/drive/MyDrive/Final Project/D_3/I_1/kamancheh.mp3,1.0,3.0,22050,"[-6.2058270e-02 -9.5199868e-02 -8.9984447e-02 ... -5.2038064e-05
 -1.4571736e-04 -1.7217163e-04]",0.1406075,2083.6781989297,4270.3172602012555,0.8653948,0.05780404,0.12730169125211016,0.044473791941027324,0.07956616839324311,0.21640491739533935,0.01726776270976561,0.09577011125651691,0.3917066107525648,0.42146476070471456,0.2021424676837823,0.04635091622661298,0.05355305581096269,0.16572979551603734,0.029452504385790425,0.07259076961292842,0.2002234752917698,0.1437865526879831,0.03115203682815487,0.046625503758470625,0.10181498569168505,0.03559476102978611,0.02530388803062683,0.11945063,0.14912318,0.28963813,0.09672148,0.16968137,0.50066847,0.4866943,0.27035388,0.13136332,0.12826708,0.23606595,0.108712256,0.14465006,0.2792497,0.21739076,0.09692157,0.1303078,0.16665868,0.108262725,0.099272914,-0.24328633090909607,-0.1555576682506812,0.15362049422656565,0.11553869538836421,0.05134668321916478,0.04780366380948839,-282.2174,34.44635,-60.09853,-0.92118794,-31.384918,-24.908716,-22.579203,-8.503757,-15.316387,18.82925,6.12207,20.448515,8.186663,11.722902,-2.8459089,-5.533545,-11.151333,1.4025863,-1.8322963,3.454677,3.6787152,12.647343,5.814328,3.618351
441,/content/drive/MyDrive/Final Project/D_3/I_1/Behrang_Azadeh_بداهه_نوازی_در_دستگاه_همایون_جهارمضراب_از_ا.mp3,1.0,3.0,22050,"[-1.3621409e-01 -1.7935115e-01 -1.3126394e-01 ...  5.8451917e-07
 -5.2150585e-07  4.4606594e-07]",0.14759852,2083.6781989297,3804.4561827912103,1.485391,0.07248138,0.12018585735038739,0.052146625001380675,0.2110932879187041,0.11833649818831972,0.10756346465208157,0.08444989206842664,0.0019340884208783613,0.0675091995691866,0.10172351973986629,0.07048469266976758,0.1689453586946368,0.020185830804712392,0.1136507898893676,0.07605088124238943,0.04071183274410595,0.0653135187854012,0.20802937829171297,0.1024502858359481,0.4783647796835885,0.1434467066795469,0.02514441154412098,0.1266939,0.2952974,0.19171257,0.18367557,0.14283845,0.054294586,0.12769394,0.1713872,0.14010915,0.2089796,0.07373154,0.17471191,0.13876186,0.11871218,0.14008832,0.28145844,0.16331571,0.58708256,0.19032381,0.1048677,-0.028934991313278688,0.05345202875264824,-0.10904584176295513,-0.17252848093703274,0.07197407563157834,-0.08249154369571922,-252.4883,64.367386,-49.123917,16.658497,-27.191841,-17.60392,-12.0312605,-9.2494,-15.591284,-10.163306,-19.126173,-1.7130897,7.759741,1.4807599,-0.7523599,-3.5103436,-8.255192,0.65368134,-3.287841,-4.775505,-5.5884275,3.361218,-3.4736102,-1.3657866
442,/content/drive/MyDrive/Final Project/D_3/I_1/index.html_VALID=TRUE_attid=307907_VALID=TRUE_q=10_g=397648_t=1_w=4.mp4,1.0,3.0,22050,[0.10239171 0.15773425 0.13672508 ... 0.         0.         0.        ],0.16634943,2083.6781989297,3614.6075448389456,0.8544674,0.05414542,0.1446218842778998,0.14063956151047916,0.006576247819308814,0.011956540145756403,0.1674484758152744,0.21454615862998497,0.3484022433908774,0.08757578274848565,0.10225620714847371,0.2298344610540268,0.05834382000375541,0.029326602396938916,0.37129240809746256,0.24805301892081386,0.10882342964417153,0.09690512226510266,0.037269978740707706,0.04100306872938262,0.04532883922440828,0.0747593832179809,0.12577417252819004,0.26735294,0.09787526,0.10615262,0.28998345,0.34236678,0.49096516,0.21808113,0.22176892,0.35811955,0.17939097,0.14689937,0.53063726,0.36872926,0.21362174,0.21107441,0.13856891,0.13089545,0.14881094,0.19221221,0.2518596,0.005432867410753619,0.16480229865997015,0.24258851984013344,-0.005219560485945361,-0.007268342905616549,0.004632277291319973,-289.44324,56.60559,-65.617386,3.3867836,-14.8691845,-12.061778,-12.064764,-2.4475296,-12.99819,6.15927,9.049381,5.892164,-10.222907,-12.929333,-15.647872,-0.64367336,5.135249,9.802253,-1.1800815,-1.18855,1.51153,6.381954,5.5626025,4.1133
443,/content/drive/MyDrive/Final Project/D_3/I_2/santoor-Homayoon-mohsengholami.mp3,2.0,3.0,22050,"[-0.00337061 -0.00732929 -0.01057888 ...  0.07221904  0.08380851
  0.        ]",0.15220852,2083.6781989297,3316.0971097857037,0.64559096,0.045891043,0.0953226535119743,0.10329683504684506,0.05914523286221435,0.003733265553381554,0.07060736076489066,0.007784909818295503,0.05386350076563678,0.38961322874299187,0.24472891161843688,0.2575676177097207,0.4719040429365559,0.009906488214211853,0.0018898547897829093,0.053911005499555395,0.2802279367802372,0.05864940212830086,0.1818262299790779,0.02070608911891392,0.007587071157577318,0.09001765949516652,0.006667979815933608,0.20633745,0.15874338,0.07914364,0.16578235,0.096453294,0.1594995,0.56619436,0.3532223,0.35485289,0.66360396,0.11093767,0.07617544,0.136553,0.40756002,0.12757735,0.30551454,0.09694273,0.067380354,0.19132842,0.0886056,0.07313660823413103,-0.03939760950909947,-0.20626402074617,0.2555860641298539,-0.04762946833066776,-0.039756079960885954,-288.86847,80.84279,-50.982967,-18.618315,-47.7347,-21.120235,-31.706753,-20.657177,-20.125736,-11.287446,-15.427422,-4.976008,-18.193914,-14.704729,-19.323542,-4.6028256,-3.074989,8.045207,7.5134645,12.230568,11.447842,7.4416428,-0.5849916,-4.2987666
444,/content/drive/MyDrive/Final Project/D_3/I_2/Mohsen_gholami_Santoor_Homayoon.mp3,2.0,3.0,22050,"[-0.04896115 -0.05215873 -0.0333282  ...  0.          0.
  0.        ]",0.17053631,2083.6781989297,2831.812280727812,0.98794353,0.053169895,0.0877231416975185,0.2130443045496513,0.028709553041516785,0.010082270501152093,0.04328338553708075,0.01845849342944442,0.04202429357682304,0.2617353617229531,0.37184696706648274,0.03517365835317928,0.12558619669120688,0.09733888583314008,0.0053361269739262834,0.06981509455485417,0.21538188775073752,0.05362858242801644,0.4693151245143522,0.06572403901407038,0.03303440898413482,0.17540378901351494,0.0609967431743664,0.34710532,0.14024755,0.10945437,0.13682435,0.10593474,0.15332854,0.39506826,0.53183025,0.14097723,0.26100466,0.2289981,0.11715987,0.18088177,0.34636095,0.14865738,0.6663575,0.16734359,0.12911995,0.30608374,0.17633303,0.28753912412522126,-0.09792397116093694,-0.11893952890312251,0.26998633132397976,0.022228881197851928,0.051969543546312,-271.8381,108.06565,-42.38581,-13.879238,-36.444275,-14.511199,-25.167116,-18.8444,-9.449977,-6.106453,-16.7187,-9.929662,-11.576842,-4.259693,-6.4868135,3.354734,1.7879499,4.785497,4.428684,5.788123,2.3644447,-0.15433042,-2.8871171,1.3095872
445,/content/drive/MyDrive/Final Project/D_3/I_2/Faramarz_Payvar-Bayate_Rajeh_Oshagh-SONG95IR.mp3,2.0,3.0,22050,"[-2.3305722e-02 -5.4570291e-02 -4.7183599e-02 ... -8.9682226e-06
 -1.7815859e-05 -2.1724665e-05]",0.18034033,2083.6781989297,4234.176929838077,3.4268653,0.111839876,0.11021187987138303,0.34449061686658516,0.16358834537596803,0.2000608898451397,0.13501710494667035,0.20827801335942944,0.08261332545868091,0.18800927038619678,0.03311101362219827,0.15088020900492277,0.17901370264013622,0.021479698234551047,0.035044758281535485,0.40367426979464055,0.05725788099076412,0.08469714192482783,0.06829736857185753,0.01103167384734493,0.022661414946458094,0.1317373908792467,0.05578430051121515,0.5539824,0.34378996,0.3840582,0.30391088,0.4030631,0.2553922,0.3754471,0.18407625,0.31327552,0.3582365,0.19164383,0.18773346,0.6227131,0.21536916,0.239843,0.2324809,0.17356384,0.1863962,0.3096675,0.22068869,0.054513814032163405,0.11694421707609699,0.012816585220951818,0.10295932298888878,-0.0029340972190199286,-0.022598979274759862,-151.94635,88.27846,-42.003437,-2.180919,-38.318623,-4.066962,-21.051975,-4.290288,-8.1845045,5.492896,5.6939807,6.9110527,-6.66575,0.5053768,-7.5608573,-0.40236354,-4.892341,4.96925,2.0358253,5.8013988,0.9114557,2.3847983,2.8490562,6.3329773
446,/content/drive/MyDrive/Final Project/D_3/I_2/reza_varzandeh_3_2_316S.mp3,2.0,3.0,22050,"[ 0.12342375  0.10972142 -0.04310371 ...  0.          0.
  0.        ]",0.2622328,2083.6781989297,3890.380069929454,1.5515078,0.08060731,0.13276120439868777,0.2934399188667099,0.04482048436209858,0.03485668456178283,0.1426532031880349,0.06576333173177369,0.10476804737588065,0.23798077194878733,0.02156312125558668,0.03279509968838838,0.07793289359073519,0.06701124209861808,0.006255905798342897,0.05338752340531069,0.094706727316377,0.04898612736571093,0.1989340989419979,0.27435218096340486,0.5098710968971434,0.36201005762247607,0.22410025626583557,0.5779408,0.32551512,0.2769741,0.43177688,0.34687626,0.38159338,0.5327243,0.28969577,0.28835365,0.3535439,0.34709188,0.23439135,0.3397569,0.38045782,0.34427702,0.46302003,0.55115914,0.8674434,0.68758667,0.47183082,-0.03643288536711966,0.058845168268697144,0.06520081348414629,-0.09185950588696205,0.013225060614046134,0.009785118133719871,-171.11897,129.11392,-51.53825,47.531162,-36.57022,18.982494,-17.959948,-1.5334892,-3.0863729,-7.826751,8.58245,-0.4333251,7.76743,-3.157216,5.88107,-2.8521507,3.4419026,-2.4272614,-3.1474488,-0.45528618,2.8347576,8.584946,5.3413153,8.59185
447,/content/drive/MyDrive/Final Project/D_3/I_2/Homa.mp3,2.0,3.0,22050,"[-0.00615069  0.02447695  0.05124551 ...  0.          0.
  0.        ]",0.17961228,2083.6781989297,5401.266104714912,1.2548462,0.07408402,0.16385341790529565,0.3177652937881482,0.003611063758152717,0.0365238665062092,0.43648205019679776,0.22880627753758376,0.3594390202493033,0.008218296384655783,0.0064304507709796,0.25926748053326926,0.02557758210596855,0.023926796782212476,0.03823433085738794,0.12877534634993593,0.0010267041696001814,0.021604804480934724,0.21398415828210582,0.0574112503836288,0.11950581642994947,0.16073106906788134,0.030793141967882187,0.4773779,0.097724184,0.116410464,0.608349,0.34678015,0.5104944,0.11243764,0.10323706,0.39354834,0.14143781,0.14138813,0.1576243,0.24529625,0.06713852,0.11630014,0.344256,0.18303208,0.238943,0.29860422,0.15490197,0.07228667461732284,0.293097543546222,0.07313475561587836,-0.14523877258147233,-0.08474174451905127,0.047769510042559415,-195.89435,45.382095,-66.533806,-18.20834,-44.700653,-16.163887,-18.488874,-14.333846,-10.755764,-4.6169424,-1.4283705,11.464318,5.695006,12.134551,-6.2759237,-7.4532747,-12.436434,-0.8256177,-11.397854,-4.408692,-2.050642,12.455724,7.3590274,16.464285
448,/content/drive/MyDrive/Final Project/D_3/I_2/Iraj Bastami(0-30).mp3,2.0,3.0,22050,"[-0.00371408 -0.00455813  0.00502471 ... -0.00633923 -0.0087285
  0.        ]",0.20243959,2083.6781989297,3929.672177485136,0.7467047,0.054453507,0.11305240356728538,0.24870266130904325,0.1484043002096466,0.10542287469316054,0.24895465484068058,0.24060391122494745,0.2638888050095857,0.0978122971813977,0.018819562902558054,0.03791147774128403,0.013565174145529558,0.07130965552830329,0.17504760503861144,0.2061972818789524,0.09261668430446447,0.12888188387457272,0.11956195489573895,0.03778539367637677,0.06797435636843094,0.2730104273579126,0.21792218115309597,0.44689417,0.32214075,0.28955686,0.4493183,0.42550263,0.45059133,0.2783454,0.19898346,0.21265768,0.18778192,0.24101524,0.37368202,0.4184743,0.25646424,0.31841004,0.30157456,0.21966136,0.24522051,0.4628458,0.39017442,0.07030194501580254,0.06945204216394145,0.19419912208928294,0.00525939062112379,-0.025330483487388936,0.011677792559301192,-196.78094,100.81178,-29.516947,30.765724,-15.3137,11.219143,-5.5061903,1.0592991,-15.017522,2.6622148,-15.088477,-1.0646956,-4.31314,-0.737042,-10.7978325,4.1684856,-6.205156,1.311284,-6.5857406,-4.038047,-7.952067,-1.4416265,-6.194107,1.9436494
449,/content/drive/MyDrive/Final Project/D_3/I_2/Nazeri(0-30).mp3,2.0,3.0,22050,"[-0.06169594 -0.13916452 -0.14117624 ... -0.02055549 -0.00263803
  0.        ]",0.19443583,2083.6781989297,3048.6344268869634,1.5974523,0.08224324,0.09048610607598608,0.253051013067258,0.3589028774106938,0.49324030030653704,0.16599944635324912,0.17917637983130685,0.14094695365808782,0.023486624641470312,0.021994450292177035,0.1152542134911595,0.12408295575315981,0.2201419344512243,0.012673102675650517,0.003696530590898635,0.05751884270878641,0.04193751648977505,0.010791925903377433,0.09918593018506061,0.14042444254607034,0.27095875645107215,0.13716252573667917,0.43580067,0.5732285,0.75439787,0.37229165,0.41639557,0.3564988,0.23808253,0.22898136,0.34827134,0.3507344,0.4461197,0.22809164,0.18787208,0.24362747,0.24919158,0.21083012,0.32700765,0.35875097,0.52135164,0.37180784,-0.1062664059447758,-0.1359175135514549,-0.1199911820384614,-0.07638318837229238,0.008405918613891623,-0.022947776004382525,-168.30428,143.40181,-44.005836,34.31141,-26.672342,6.6157546,-20.186422,-5.9391994,-11.419833,-7.054743,-10.576099,2.030715,1.8889114,4.341945,-2.0931401,-0.6592135,-6.1987667,-7.864916,-5.2879405,3.3342102,0.046149023,2.4998686,-1.4413724,5.654843
450,/content/drive/MyDrive/Final Project/D_3/I_2/Nazeri(40-70).mp3,2.0,3.0,22050,"[-0.0007027  -0.00495783 -0.00902305 ...  0.02315629 -0.00504314
  0.        ]",0.21148993,2083.6781989297,2753.064984456569,1.5383898,0.07711061,0.07907550572795824,0.24393696279926777,0.3686903002410998,0.5286850338644794,0.26445019168208217,0.255830582012062,0.15384098371400076,0.019382850491726986,0.028641500814989077,0.08689248972999561,0.07409183018020737,0.1050516560503238,0.0007932308739094704,0.006035382219322986,0.07018182988093787,0.05347457749558142,0.02267761688460443,0.08023944637930676,0.06739057067990786,0.24077738320230113,0.17794324658354962,0.47112754,0.5914731,0.8204871,0.4658563,0.4799743,0.3638875,0.24563085,0.23878518,0.32016155,0.30738494,0.3302336,0.21030031,0.21060053,0.2823712,0.27593997,0.23575854,0.30242285,0.30926338,0.47110742,0.38484323,-0.06810268781621788,-0.10292886455880162,-0.08031907625898327,-0.0824486488290566,-0.006381772643819043,-0.023564598984960206,-192.80289,146.44418,-40.66876,31.725107,-16.119287,4.8883986,-13.593639,-5.7305984,-11.516615,-6.359501,-11.515823,-2.323513,-2.9827714,0.5252326,-6.755218,-5.4787593,-10.588121,-8.349811,-7.320104,-0.54036236,-1.5812138,4.0667825,1.862311,4.2795663
451,/content/drive/MyDrive/Final Project/D_3/I_2/To Ey Pari Kojaee(0-30).mp3,2.0,3.0,22050,"[-0.13458745 -0.15419991 -0.06207854 ...  0.01156166  0.082164
  0.        ]",0.14301537,2083.6781989297,2187.818402425319,3.1465838,0.11655906,0.08247987964037123,0.011589791621436018,0.021363253011574674,0.04293173094254266,0.13400886403201395,0.20384748189945667,0.1671863847066715,0.0,0.0,0.07643826441992316,0.013901307590838451,0.0702868246939089,0.12501440035154732,0.11142823637841916,0.3151157185904386,0.021933801443327225,0.027099592443978974,0.3837322021082283,0.21635647252028217,0.1993197957117113,0.14064039486897442,0.121031895,0.13656533,0.12704474,0.23242633,0.2748031,0.23172922,0.06159113,0.077720284,0.15927811,0.117227785,0.1514153,0.23485327,0.17718609,0.42529482,0.11447515,0.12420132,0.50830233,0.29483637,0.32860145,0.21398473,-0.05717793079380191,0.03296556465184626,0.09175427894274339,-0.15797053634193436,-0.009329440252498752,-0.04659338601407841,-205.2742,194.81386,-73.487595,26.929125,-4.032176,-20.898502,7.024212,-13.932791,-6.9926877,-8.744877,-12.555053,-8.337981,-8.77015,-5.5820713,-3.8825169,-3.1786833,-3.2821386,-5.0308604,-8.320663,-8.427118,-8.006198,-6.6801963,-3.0729089,-5.9172544
452,/content/drive/MyDrive/Final Project/D_3/I_2/hosein_farjami_Dastgah Shur.mp3,2.0,3.0,22050,"[-0.00444007 -0.00735066 -0.00651041 ...  0.          0.
  0.        ]",0.21680178,2083.6781989297,4716.464425912702,0.4641761,0.04474297,0.13455055131747,0.06423357539801595,0.01156700749227737,0.004652375894496882,0.13320101708042612,0.026040827048720818,0.013206383798880394,0.10484166208484148,0.2470294632412131,0.06648775827833094,0.16841346970035412,0.029768523913463827,0.08793003243565861,0.17579015322330976,0.025856808040968078,0.07871012574741623,0.3867898949277507,0.17649898830436658,0.2071585303634904,0.4847905184337148,0.18263264313906094,0.2581038,0.19160286,0.16713865,0.335859,0.21340966,0.21031855,0.31172705,0.44722372,0.27408436,0.38199422,0.22485971,0.27916515,0.39060503,0.23573925,0.2638904,0.6067602,0.352115,0.3789562,0.73352027,0.36451462,0.23659056869378964,-0.0535727201716428,0.08471345848208907,-0.024670596029129004,-0.026537464119496177,-0.03307966715724599,-207.20413,85.32105,-16.06049,14.1659975,-19.777283,3.9552205,-14.758873,0.0322296,-12.8525095,0.45459884,-11.666068,1.1683322,-13.232876,-0.37913355,-11.404363,3.213673,-4.285517,1.8468819,-9.974011,5.636098,-5.203933,4.246923,-7.7957463,2.7804456
453,/content/drive/MyDrive/Final Project/D_3/I_2/@Santurist_Homayoon_Santur_Solo_Saremi.mp3,2.0,3.0,22050,"[-0.0003876  -0.00069388 -0.00020717 ...  0.          0.
  0.        ]",0.1735477,2083.6781989297,3753.6554233661827,0.36041346,0.033447362,0.13854716873782708,0.0022734400242311963,0.00581910908841346,0.16707489334322062,0.04959981589143087,0.2881946783463876,0.025601495177361294,0.017342556328204008,0.16398231573328087,0.08301517995061738,0.03549524923029466,0.17939818522031717,0.012671204188932144,0.261036132265665,0.015783080754624163,0.04557581736954617,0.16827424386127568,0.31710928279758405,0.05013053244190695,0.4511769384382561,0.07380803060411838,0.06527202,0.079803735,0.28312394,0.1369938,0.415226,0.11245608,0.099440984,0.29745764,0.19899811,0.14008678,0.27641222,0.09543108,0.3926983,0.1004584,0.1457139,0.28591475,0.454951,0.16175301,0.63092,0.18721914,0.21236537850824075,-0.11323178659829292,0.06149710918887386,-0.15013224637017308,-0.024163471800299943,-0.03931645999425644,-332.6987,79.383255,-63.915092,3.7696638,-34.99497,-13.789843,-2.0843868,-16.192844,-4.1869907,1.2966914,-6.6628165,5.6352453,3.224988,1.3066722,1.2207457,-4.870174,-11.551053,-10.759049,-10.493867,-6.2702026,-2.6771276,-3.2151432,-7.8091774,-6.3722196
454,/content/drive/MyDrive/Final Project/D_3/I_2/بداهه نوازی پشنگ کامکار در همایون by Siavash Kamkar.mp3,2.0,3.0,22050,[0.02738694 0.02500208 0.0169328  ... 0.         0.         0.        ],0.22037543,2083.6781989297,5084.476293686838,0.44798145,0.04271327,0.166273284608598,0.40131448882120635,0.010675941396819868,0.007797505360579727,0.17416963825871076,0.04921915931183304,0.04244595883414172,0.1156137200696146,0.025087638351749514,0.24223393710393512,0.016392953155412424,0.09271198664786481,0.216410714491366,0.35628567915343334,0.04413102137640423,0.37404976646642746,0.034641550844140105,0.01911068735250309,0.00865680991461644,0.14195810478805765,0.04931063164789613,0.5647188,0.12822711,0.11189432,0.3035427,0.19038332,0.18010485,0.23695184,0.14586537,0.39296335,0.14405979,0.20709202,0.34455132,0.51381963,0.16050509,0.54919595,0.15779887,0.12852676,0.09708763,0.27828917,0.16740082,0.036718991696023176,0.20724693283617082,0.13399868128079603,0.17540327403140094,-0.04830723443819445,0.0024916795734981237,-235.0801,56.822437,-33.929943,15.859061,-19.83138,4.635487,-10.61262,-0.31451103,-24.621521,-5.799217,-14.512448,-4.338937,-13.473191,-5.449202,-8.192747,4.8480086,-0.65587604,8.378754,-1.3458744,2.3188894,-5.8731313,-0.9979192,-2.1677868,2.5146265
455,/content/drive/MyDrive/Final Project/D_3/I_2/دختر بویر احمدی.mp3,2.0,3.0,22050,"[-4.7866821e-02 -2.1087646e-02  3.0090332e-02 ... -3.0517578e-05
 -9.1552734e-05 -1.5258789e-04]",0.15941787,2083.6781989297,5008.274408206471,0.29322794,0.03450246,0.14126386484508852,0.08313930234705723,0.008587208094967947,0.016083787642579866,0.2943465608985173,0.07446414473868668,0.27178337393932445,0.010668367628882952,0.030319397796333355,0.023260271023061392,0.011143875775085929,0.41031244482388096,0.18977377442551513,0.24989904239683955,0.000379478902048045,0.008060525301020487,0.37639406957261157,0.07435342096365813,0.15194080599700865,0.03964144974015477,0.0030089401430957075,0.15860513,0.09450365,0.0964219,0.41823,0.16352914,0.3731234,0.089889586,0.101767555,0.10493214,0.09569964,0.51354873,0.29141977,0.359171,0.06008132,0.0737316,0.46727812,0.14775656,0.23482578,0.12264614,0.0701997,0.16973400217867127,0.0633187225720988,0.06829801369562133,-0.31356466438804576,0.0403131507902954,0.10734526372945778,-282.6696,33.21721,-52.242783,-12.216343,-52.796005,-7.550498,-28.328232,-1.3164756,-15.508919,6.056255,-10.424195,-1.9465855,-21.944843,-2.433166,-6.987301,14.097927,4.1700606,21.662777,2.5312269,11.790788,4.5330224,7.130912,7.347934,24.137894
456,/content/drive/MyDrive/Final Project/D_3/I_2/Reza_Varzande-Homayoun-Taknavazi_Santoor15-[AudioTrimmer.com].mp3,2.0,3.0,22050,"[-0.01271436 -0.01784165 -0.01329835 ...  0.01354853  0.01035771
  0.        ]",0.18522215,2083.6781989297,1604.4981122404874,1.5009923,0.073707014,0.06607375472919831,0.05099106450171941,0.014244133350403457,0.021250208023122514,0.028328664529611497,0.11048386464912421,0.34936016510635637,0.46318248106417154,0.005406303439517305,0.09627807341624844,0.007566141617919265,0.0015562103864144492,0.04592178239248268,0.33928513835057167,0.10768345835514766,0.3516434031761078,0.006098687124573135,0.006761348690433129,0.2796224991828689,0.056052308101847796,0.01934083577088514,0.22404979,0.17056157,0.18599206,0.18504792,0.2864007,0.5443203,0.7180356,0.16095302,0.24965572,0.15645494,0.1371463,0.2096258,0.53112066,0.24943812,0.5587075,0.12795128,0.13143755,0.4614511,0.22141431,0.1610292,-0.20590612390823745,0.06268736376771752,0.25567246666727655,0.07954166402524392,0.016815886082225732,0.0007542252839167639,-270.80725,194.67331,-41.58105,-6.6910543,8.695799,-24.1657,0.58438367,-0.110913925,-10.900269,0.81314546,-2.9961429,-1.4737847,3.518626,-2.949031,1.1801375,7.5000696,4.7936,3.585607,5.061579,3.3013783,-0.78459096,0.039638687,2.4894578,-3.058037
457,/content/drive/MyDrive/Final Project/D_3/I_2/Majid_Nejahi-Homayoun-Taknavazi_Santoor10-[AudioTrimmer.com].mp3,2.0,3.0,22050,"[-0.03536049 -0.05046763 -0.03899271 ... -0.00522782 -0.00279461
  0.        ]",0.16823858,2083.6781989297,919.0754194140793,0.5379565,0.03892492,0.037812000597604215,0.2284491459373267,0.40465046493069484,0.027067266813809738,0.014282530787488172,0.506176360814509,0.3526121308736826,0.05615015196019847,0.06317099348800018,0.0,0.0020379153696173952,0.00030723664268988705,0.1467754004204023,0.06466424526395474,0.034815336358051376,0.0,0.0013026314989163985,0.125368279647021,0.008485196277244733,0.1080210665877678,0.24054325776556865,0.37563497,0.6110817,0.15259768,0.13384931,0.7612172,0.5066721,0.19071665,0.19454923,0.085070096,0.08280808,0.08086825,0.2947905,0.20764144,0.16258164,0.078319706,0.08085214,0.2868646,0.115447514,0.23638447,0.39652562,-0.19127220604499479,0.05618486853554404,0.22531660350079005,0.08626084210591042,0.04568275145498831,0.10358145967262028,-407.86176,168.80222,27.18934,7.6736207,-2.8919272,-5.289458,-12.701309,-8.945391,-7.20358,-5.93153,-3.4957504,-3.3412504,-1.0336673,-3.1606996,-5.417208,-8.862989,-8.3687315,-7.9648957,-7.640287,-6.640803,1.7501042,10.635112,15.849515,19.135767
458,/content/drive/MyDrive/Final Project/D_3/I_2/Kaveh_Shafiee-Homayoun-[AudioTrimmer.com].mp3,2.0,3.0,22050,"[ 6.5078489e-03  2.8382646e-02  4.2951543e-02 ...  3.9265575e-07
 -2.8067183e-07  2.2112346e-07]",0.18234254,2083.6781989297,4136.8867174177185,0.79233456,0.05827495,0.12655077592087313,0.0013172347716788203,0.07591897824598591,0.09521537372189925,0.17206891869672733,0.04329167060250201,0.05053444935375697,0.16150091134667405,0.04000204151269858,0.11301188318056725,0.08728847744533935,0.2577347936373754,0.07633158770915704,0.15986262727281905,0.04154397000289531,0.06750074455466142,0.1380818405374966,0.3274439622394922,0.054429419817260696,0.5215084517501297,0.018096536901955212,0.102605596,0.20476718,0.23958832,0.32316792,0.19784209,0.20658456,0.32209992,0.18963853,0.24784462,0.23313652,0.37714356,0.22144872,0.323048,0.20671187,0.20269871,0.2772438,0.48972818,0.17222856,0.6733649,0.13608083,0.10720348282131728,-0.18313858639080255,0.138210212590114,-0.15094018475207227,-0.03497046542214585,-0.061814378225816334,-227.70795,120.43548,-67.17577,26.18305,-67.901886,1.3722985,-36.66524,-9.608302,-24.687462,-17.004913,-6.5317774,-12.175283,0.719567,-11.822071,8.220781,3.0119588,8.38889,-6.2401657,3.3017278,3.999974,3.8298917,7.818641,-1.6933926,-6.87404
459,/content/drive/MyDrive/Final Project/D_3/I_2/Reza_Varzande-Mohammad_Mousavi-Homayoun-Taknavazan757-[AudioTrimmer.com].mp3,2.0,3.0,22050,"[-0.01420487 -0.0184103   0.00758823 ... -0.00413694 -0.00433893
  0.        ]",0.17248757,2083.6781989297,2933.3678845049567,0.44691062,0.03923557,0.0894768307241296,0.022845317308952225,0.22210732300833716,0.3782030730184848,0.07886745912443299,0.4871304738953168,0.06965527409965455,0.009374468023468707,0.06673632728911941,0.11602423277504909,0.01464974647869546,0.150946054754925,0.01945000313452302,0.04061299016486665,0.24917293194080342,0.12873166501475844,0.05949130727326898,0.25412452447013245,0.016918785713624904,0.08539188647151685,0.029019785710860252,0.15697384,0.36315107,0.5182244,0.20700303,0.6760414,0.2142735,0.14036444,0.20098649,0.25201023,0.12558194,0.2939493,0.1587792,0.18397604,0.39217618,0.27313453,0.19344695,0.37227,0.13092616,0.21482506,0.1578996,-0.12762278554595094,-0.1189115501246564,-0.09021191426935977,-0.09170289574323714,-0.01283987199116689,-0.019130473716129262,-284.88715,128.35933,-50.639732,3.8246744,-36.819584,-8.074422,-22.882948,-1.0883884,-16.05135,-2.9934742,2.9974349,0.08318388,3.7407863,-0.45143875,11.145556,-4.265426,8.949487,-5.0564914,-5.529735,-5.109153,-4.6543846,5.636306,8.093038,14.713504
